eigenvalues
12.3954815344386
2.67442401386319
2.28175994200993
1.80219251008608
1.59617097275071
1.40140869627959
1.31327724224966
1.24033626981824
1.23098551157814
1.13870690737861
1.10560541054324
1.05212308562527
1.03435515018612
1.03163834753668
1.02227814172727
1.00826135930375
0.990702775679291
0.978716108131712
0.966079573567208
0.95616709188083
0.948109707054106
0.931176181496138
0.924340438805408
0.917539904691323
0.906853356089189
0.901079221624172
0.885058391948681
0.881459813717583
0.872509806130501
0.868164215502653
0.852050502484827
0.841813047325758
0.834611957316444
0.823373362220564
0.82155304886708
0.812344025931448
0.802948819973623
0.793772451034368
0.786416938283004
0.741759270783419
0.739812670378154
0.725834523240634
0.71663009138761
0.700394702990768
0.686246996328394
0.670897392686036
0.641873143635427
0.617378711057941
0.614391649513204
0.595555870637531
0.582440594541883
0.566248745486021
0.526690912433091
0.503232073631483
0.495428933969934
0.461094605093583
0.428434144014601
0.417423951994514
0.376403798318943
0.365853998358158
0.336936138239269
0.251369038074212
0.226643980323662
0.164704186954091
0.097013903158046
0.066522568636481
0.056937569001853
